time,trial,gameplay?, 1 (x y rot), 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28,
293.67099 , 3 , true , 13908.779297 2141.694092 66.604805,3778.343262 11377.632812 75.286263,743.367126 3534.492188 -71.676529,13581.922852 -12043.18457 10.861703,-10214.400391 -6939.10791 -135.686569,37.806942 12499.65625 28.314608,-13063.730469 -1852.862305 3.768634,10391.477539 13608.40625 124.489136,-13307.801758 3679.923096 -133.429657,-9677.78418 -6840.804199 134.798615,12003.475586 11058.822266 89.765739,3939.657227 -6978.945801 -46.409428,-11621.427734 -6634.612793 15.535005,-5074.131836 10387.482422 9.44293,-6825.570801 13798.734375 -78.706886,12102.266602 7395.059082 -123.53093,-4907.49707 -14759.018555 -163.881012,-2429.158936 8829.842773 -86.709229,-7344.104492 8011.022949 -39.587109,641.524048 -14072.90918 -33.177567,-8979.444336 -7443.242188 125.330589,8803.349609 -6172.698242 118.391449,5085.833008 -9110.099609 -120.779732,-7754.672852 2629.674316 -122.420616,-8873.517578 -7762.279297 24.829912,-4426.27002 3049.516357 73.759422,-6835.02002 -1856.458008 53.87875,14143.060547 9458.908203 -101.332314,
294.17099 , 3 , true , 13921.100586 2170.143555 66.604805,3786.214355 11407.603516 75.286263,753.113281 3505.066406 -71.676529,13612.37793 -12037.341797 10.861703,-10236.59082 -6960.768555 -135.686569,65.097977 12514.369141 28.314608,-13032.791016 -1850.826416 3.768634,10373.918945 13633.957031 124.489136,-13329.114258 3657.407227 -133.429657,-9699.641602 -6818.810547 134.798615,12003.59668 11089.822266 89.765739,3961.030273 -7001.393555 -46.409428,-11591.547852 -6626.302734 15.535005,-5043.555664 10392.568359 9.44293,-6819.500977 13768.339844 -78.706886,12085.131836 7369.220703 -123.53093,-4937.270996 -14767.616211 -163.881012,-2427.380371 8798.90332 -86.709229,-7320.21875 7991.269531 -39.587109,667.470276 -14089.862305 -33.177567,-8997.366211 -7417.94873 125.330589,8788.606445 -6145.421875 118.391449,5069.969727 -9136.740234 -120.779732,-7771.292969 2603.50293 -122.420616,-8845.393555 -7749.261719 24.829912,-4417.59668 3079.282715 73.759422,-6816.75 -1831.418091 53.87875,14136.975586 9428.513672 -101.332314,
294.67099 , 3 , true , 13933.421875 2198.593018 66.604805,3794.085449 11437.574219 75.286263,762.859436 3475.640625 -71.676529,13642.833008 -12031.499023 10.861703,-10258.78125 -6982.429199 -135.686569,92.389008 12529.082031 28.314608,-13001.851562 -1848.790527 3.768634,10356.360352 13659.507812 124.489136,-13350.426758 3634.891357 -133.429657,-9721.499023 -6796.816895 134.798615,12003.717773 11120.822266 89.765739,3982.40332 -7023.841309 -46.409428,-11561.667969 -6617.992676 15.535005,-5012.979492 10397.654297 9.44293,-6813.431152 13737.945312 -78.706886,12067.99707 7343.382324 -123.53093,-4967.044922 -14776.213867 -163.881012,-2425.601807 8767.963867 -86.709229,-7296.333008 7971.516113 -39.587109,693.416504 -14106.81543 -33.177567,-9015.288086 -7392.655273 125.330589,8773.863281 -6118.145508 118.391449,5054.106445 -9163.380859 -120.779732,-7787.913086 2577.331543 -122.420616,-8817.269531 -7736.244141 24.829912,-4408.92334 3109.049072 73.759422,-6798.47998 -1806.378174 53.87875,14130.890625 9398.119141 -101.332314,
295.17099 , 3 , true , 13945.743164 2227.04248 66.604805,3801.956543 11467.544922 75.286263,772.605591 3446.214844 -71.676529,13673.288086 -12025.65625 10.861703,-10280.97168 -7004.089844 -135.686569,119.680038 12543.794922 28.314608,-12970.912109 -1846.754639 3.768634,10338.801758 13685.058594 124.489136,-13371.739258 3612.375488 -133.429657,-9743.356445 -6774.823242 134.798615,12003.838867 11151.822266 89.765739,4003.776367 -7046.289062 -46.409428,-11531.788086 -6609.682617 15.535005,-4982.40332 10402.740234 9.44293,-6807.361328 13707.550781 -78.706886,12050.862305 7317.543945 -123.53093,-4996.818848 -14784.811523 -163.881012,-2423.823242 8737.024414 -86.709229,-7272.447266 7951.762695 -39.587109,719.362732 -14123.768555 -33.177567,-9033.209961 -7367.361816 125.330589,8759.120117 -6090.869141 118.391449,5038.243164 -9190.021484 -120.779732,-7804.533203 2551.160156 -122.420616,-8789.145508 -7723.226562 24.829912,-4400.25 3138.81543 73.759422,-6780.209961 -1781.338257 53.87875,14124.805664 9367.724609 -101.332314,
295.67099 , 3 , true , 13958.064453 2255.491943 66.604805,3809.827637 11497.515625 75.286263,782.351746 3416.789062 -71.676529,13703.743164 -12019.813477 10.861703,-10303.162109 -7025.750488 -135.686569,146.971069 12558.507812 28.314608,-12939.972656 -1844.71875 3.768634,10321.243164 13710.609375 124.489136,-13393.051758 3589.859619 -133.429657,-9765.213867 -6752.82959 134.798615,12003.959961 11182.822266 89.765739,4025.149414 -7068.736816 -46.409428,-11501.908203 -6601.372559 15.535005,-4951.827148 10407.826172 9.44293,-6801.291504 13677.15625 -78.706886,12033.727539 7291.705566 -123.53093,-5026.592773 -14793.40918 -163.881012,-2422.044678 8706.084961 -86.709229,-7248.561523 7932.009277 -39.587109,745.30896 -14140.72168 -33.177567,-9051.131836 -7342.068359 125.330589,8744.376953 -6063.592773 118.391449,5022.379883 -9216.662109 -120.779732,-7821.15332 2524.98877 -122.420616,-8761.021484 -7710.208984 24.829912,-4391.57666 3168.581787 73.759422,-6761.939941 -1756.29834 53.87875,14118.720703 9337.330078 -101.332314,
296.17099 , 3 , true , 13970.385742 2283.941406 66.604805,3817.69873 11527.486328 75.286263,792.0979 3387.363281 -71.676529,13734.198242 -12013.970703 10.861703,-10325.352539 -7047.411133 -135.686569,174.2621 12573.220703 28.314608,-12909.033203 -1842.682861 3.768634,10303.68457 13736.160156 124.489136,-13414.364258 3567.34375 -133.429657,-9787.071289 -6730.835938 134.798615,12004.081055 11213.822266 89.765739,4046.522461 -7091.18457 -46.409428,-11472.02832 -6593.0625 15.535005,-4921.250977 10412.912109 9.44293,-6795.22168 13646.761719 -78.706886,12016.592773 7265.867188 -123.53093,-5056.366699 -14802.006836 -163.881012,-2420.266113 8675.145508 -86.709229,-7224.675781 7912.255859 -39.587109,771.255188 -14157.674805 -33.177567,-9069.053711 -7316.774902 125.330589,8729.633789 -6036.316406 118.391449,5006.516602 -9243.302734 -120.779732,-7837.773438 2498.817383 -122.420616,-8732.897461 -7697.191406 24.829912,-4382.90332 3198.348145 73.759422,-6743.669922 -1731.258423 53.87875,14112.635742 9306.935547 -101.332314,
296.671997 , 3 , true , 13982.707031 2312.390869 66.604805,3825.569824 11557.457031 75.286263,801.844055 3357.9375 -71.676529,13764.65332 -12008.12793 10.861703,-10347.542969 -7069.071777 -135.686569,201.553131 12587.933594 28.314608,-12878.09375 -1840.646973 3.768634,10286.125977 13761.710938 124.489136,-13435.676758 3544.827881 -133.429657,-9808.928711 -6708.842285 134.798615,12004.202148 11244.822266 89.765739,4067.895508 -7113.632324 -46.409428,-11442.148438 -6584.752441 15.535005,-4890.674805 10417.998047 9.44293,-6789.151855 13616.367188 -78.706886,11999.458008 7240.028809 -123.53093,-5086.140625 -14810.604492 -163.881012,-2418.487549 8644.206055 -86.709229,-7200.790039 7892.502441 -39.587109,797.201416 -14174.62793 -33.177567,-9086.975586 -7291.481445 125.330589,8714.890625 -6009.040039 118.391449,4990.65332 -9269.943359 -120.779732,-7854.393555 2472.645996 -122.420616,-8704.773438 -7684.173828 24.829912,-4374.22998 3228.114502 73.759422,-6725.399902 -1706.218506 53.87875,14106.550781 9276.541016 -101.332314,
297.171997 , 3 , true , 13995.02832 2340.840332 66.604805,3833.440918 11587.427734 75.286263,811.59021 3328.511719 -71.676529,13795.108398 -12002.285156 10.861703,-10369.733398 -7090.732422 -135.686569,228.844162 12602.646484 28.314608,-12847.154297 -1838.611084 3.768634,10268.567383 13787.261719 124.489136,-13456.989258 3522.312012 -133.429657,-9830.786133 -6686.848633 134.798615,12004.323242 11275.822266 89.765739,4089.268555 -7136.080078 -46.409428,-11412.268555 -6576.442383 15.535005,-4860.098633 10423.083984 9.44293,-6783.082031 13585.972656 -78.706886,11982.323242 7214.19043 -123.53093,-5115.914551 -14819.202148 -163.881012,-2416.708984 8613.266602 -86.709229,-7176.904297 7872.749023 -39.587109,823.147644 -14191.581055 -33.177567,-9104.897461 -7266.187988 125.330589,8700.147461 -5981.763672 118.391449,4974.790039 -9296.583984 -120.779732,-7871.013672 2446.474609 -122.420616,-8676.649414 -7671.15625 24.829912,-4365.556641 3257.880859 73.759422,-6707.129883 -1681.178589 53.87875,14100.46582 9246.146484 -101.332314,
297.671997 , 3 , true , 14007.349609 2369.289795 66.604805,3841.312012 11617.398438 75.286263,821.336365 3299.085938 -71.676529,13825.563477 -11996.442383 10.861703,-10391.923828 -7112.393066 -135.686569,256.135193 12617.359375 28.314608,-12816.214844 -1836.575195 3.768634,10251.008789 13812.8125 124.489136,-13478.301758 3499.796143 -133.429657,-9852.643555 -6664.85498 134.798615,12004.444336 11306.822266 89.765739,4110.641602 -7158.527832 -46.409428,-11382.388672 -6568.132324 15.535005,-4829.522461 10428.169922 9.44293,-6777.012207 13555.578125 -78.706886,11965.188477 7188.352051 -123.53093,-5145.688477 -14827.799805 -163.881012,-2414.93042 8582.327148 -86.709229,-7153.018555 7852.995605 -39.587109,849.093872 -14208.53418 -33.177567,-9122.819336 -7240.894531 125.330589,8685.404297 -5954.487305 118.391449,4958.926758 -9323.224609 -120.779732,-7887.633789 2420.303223 -122.420616,-8648.525391 -7658.138672 24.829912,-4356.883301 3287.647217 73.759422,-6688.859863 -1656.138672 53.87875,14094.380859 9215.751953 -101.332314,
298.171997 , 3 , true , 14019.670898 2397.739258 66.604805,3849.183105 11647.369141 75.286263,831.08252 3269.660156 -71.676529,13856.018555 -11990.599609 10.861703,-10414.114258 -7134.053711 -135.686569,283.426697 12632.072266 28.314608,-12785.275391 -1834.539307 3.768634,10233.450195 13838.363281 124.489136,-13499.614258 3477.280273 -133.429657,-9874.500977 -6642.861328 134.798615,12004.56543 11337.822266 89.765739,4132.014648 -7180.975586 -46.409428,-11352.508789 -6559.822266 15.535005,-4798.946289 10433.255859 9.44293,-6770.942383 13525.183594 -78.706886,11948.053711 7162.513672 -123.53093,-5175.462402 -14836.397461 -163.881012,-2413.151855 8551.387695 -86.709229,-7129.132812 7833.242188 -39.587109,875.0401 -14225.487305 -33.177567,-9140.741211 -7215.601074 125.330589,8670.661133 -5927.210938 118.391449,4943.063477 -9349.865234 -120.779732,-7904.253906 2394.131836 -122.420616,-8620.401367 -7645.121094 24.829912,-4348.209961 3317.413574 73.759422,-6670.589844 -1631.098755 53.87875,14088.295898 9185.357422 -101.332314,
298.671997 , 3 , true , 14031.992188 2426.188721 66.604805,3857.054199 11677.339844 75.286263,840.828674 3240.234375 -71.676529,13886.473633 -11984.756836 10.861703,-10436.304688 -7155.714355 -135.686569,310.718201 12646.785156 28.314608,-12754.335938 -1832.503418 3.768634,10215.891602 13863.914062 124.489136,-13520.926758 3454.764404 -133.429657,-9896.358398 -6620.867676 134.798615,12004.686523 11368.822266 89.765739,4153.387695 -7203.42334 -46.409428,-11322.628906 -6551.512207 15.535005,-4768.370117 10438.341797 9.44293,-6764.872559 13494.789062 -78.706886,11930.918945 7136.675293 -123.53093,-5205.236328 -14844.995117 -163.881012,-2411.373291 8520.448242 -86.709229,-7105.24707 7813.48877 -39.587109,900.986328 -14242.44043 -33.177567,-9158.663086 -7190.307617 125.330589,8655.917969 -5899.93457 118.391449,4927.200195 -9376.505859 -120.779732,-7920.874023 2367.960449 -122.420616,-8592.277344 -7632.103516 24.829912,-4339.536621 3347.179932 73.759422,-6652.319824 -1606.058838 53.87875,14082.210938 9154.962891 -101.332314,
299.171997 , 3 , true , 14044.313477 2454.638184 66.604805,3864.925293 11707.310547 75.286263,850.574829 3210.808594 -71.676529,13916.928711 -11978.914062 10.861703,-10458.495117 -7177.375 -135.686569,338.009705 12661.498047 28.314608,-12723.396484 -1830.467529 3.768634,10198.333008 13889.464844 124.489136,-13542.239258 3432.248535 -133.429657,-9918.21582 -6598.874023 134.798615,12004.807617 11399.822266 89.765739,4174.760742 -7225.871094 -46.409428,-11292.749023 -6543.202148 15.535005,-4737.793945 10443.427734 9.44293,-6758.802734 13464.394531 -78.706886,11913.78418 7110.836914 -123.53093,-5235.010254 -14853.592773 -163.881012,-2409.594727 8489.508789 -86.709229,-7081.361328 7793.735352 -39.587109,926.932556 -14259.393555 -33.177567,-9176.584961 -7165.01416 125.330589,8641.174805 -5872.658203 118.391449,4911.336914 -9403.146484 -120.779732,-7937.494141 2341.789062 -122.420616,-8564.15332 -7619.085938 24.829912,-4330.863281 3376.946289 73.759422,-6634.049805 -1581.018921 53.87875,14076.125977 9124.568359 -101.332314,
299.671997 , 3 , true , 14056.634766 2483.087646 66.604805,3872.796387 11737.28125 75.286263,860.320984 3181.382812 -71.676529,13947.383789 -11973.071289 10.861703,-10480.685547 -7199.035645 -135.686569,365.301208 12676.210938 28.314608,-12692.457031 -1828.431641 3.768634,10180.774414 13915.015625 124.489136,-13563.551758 3409.732666 -133.429657,-9940.073242 -6576.880371 134.798615,12004.928711 11430.822266 89.765739,4196.133789 -7248.318848 -46.409428,-11262.869141 -6534.89209 15.535005,-4707.217773 10448.513672 9.44293,-6752.73291 13434.0 -78.706886,11896.649414 7084.998535 -123.53093,-5264.78418 -14862.19043 -163.881012,-2407.816162 8458.569336 -86.709229,-7057.475586 7773.981934 -39.587109,952.878784 -14276.34668 -33.177567,-9194.506836 -7139.720703 125.330589,8626.431641 -5845.381836 118.391449,4895.473633 -9429.787109 -120.779732,-7954.114258 2315.617676 -122.420616,-8536.029297 -7606.068359 24.829912,-4322.189941 3406.712646 73.759422,-6615.779785 -1555.979004 53.87875,14070.041016 9094.173828 -101.332314,
300.171997 , 3 , true , 14068.956055 2511.537109 66.604805,3880.66748 11767.251953 75.286263,870.067139 3151.957031 -71.676529,13977.838867 -11967.228516 10.861703,-10502.875977 -7220.696289 -135.686569,392.592712 12690.923828 28.314608,-12661.517578 -1826.395752 3.768634,10163.21582 13940.566406 124.489136,-13584.864258 3387.216797 -133.429657,-9961.930664 -6554.886719 134.798615,12005.049805 11461.822266 89.765739,4217.506836 -7270.766602 -46.409428,-11232.989258 -6526.582031 15.535005,-4676.641602 10453.599609 9.44293,-6746.663086 13403.605469 -78.706886,11879.514648 7059.160156 -123.53093,-5294.558105 -14870.788086 -163.881012,-2406.037598 8427.629883 -86.709229,-7033.589844 7754.228516 -39.587109,978.825012 -14293.299805 -33.177567,-9212.428711 -7114.427246 125.330589,8611.688477 -5818.105469 118.391449,4879.610352 -9456.427734 -120.779732,-7970.734375 2289.446289 -122.420616,-8507.905273 -7593.050781 24.829912,-4313.516602 3436.479004 73.759422,-6597.509766 -1530.939087 53.87875,14063.956055 9063.779297 -101.332314,
300.671997 , 3 , true , 14081.277344 2539.986572 66.604805,3888.538574 11797.222656 75.286263,879.813293 3122.53125 -71.676529,14008.293945 -11961.385742 10.861703,-10525.066406 -7242.356934 -135.686569,419.884216 12705.636719 28.314608,-12630.578125 -1824.359863 3.768634,10145.657227 13966.117188 124.489136,-13606.176758 3364.700928 -133.429657,-9983.788086 -6532.893066 134.798615,12005.170898 11492.822266 89.765739,4238.879883 -7293.214355 -46.409428,-11203.109375 -6518.271973 15.535005,-4646.06543 10458.685547 9.44293,-6740.593262 13373.210938 -78.706886,11862.379883 7033.321777 -123.53093,-5324.332031 -14879.385742 -163.881012,-2404.259033 8396.69043 -86.709229,-7009.704102 7734.475098 -39.587109,1004.77124 -14310.25293 -33.177567,-9230.350586 -7089.133789 125.330589,8596.945312 -5790.829102 118.391449,4863.74707 -9483.068359 -120.779732,-7987.354492 2263.274902 -122.420616,-8479.78125 -7580.033203 24.829912,-4304.843262 3466.245361 73.759422,-6579.239746 -1505.89917 53.87875,14057.871094 9033.384766 -101.332314,
301.171997 , 3 , true , 14093.598633 2568.436035 66.604805,3896.409668 11827.193359 75.286263,889.559448 3093.105469 -71.676529,14038.749023 -11955.542969 10.861703,-10547.256836 -7264.017578 -135.686569,447.17572 12720.349609 28.314608,-12599.638672 -1822.323975 3.768634,10128.098633 13991.667969 124.489136,-13627.489258 3342.185059 -133.429657,-10005.645508 -6510.899414 134.798615,12005.291992 11523.822266 89.765739,4260.25293 -7315.662109 -46.409428,-11173.229492 -6509.961914 15.535005,-4615.489258 10463.771484 9.44293,-6734.523438 13342.816406 -78.706886,11845.245117 7007.483398 -123.53093,-5354.105957 -14887.983398 -163.881012,-2402.480469 8365.750977 -86.709229,-6985.818359 7714.72168 -39.587109,1030.718018 -14327.206055 -33.177567,-9248.272461 -7063.840332 125.330589,8582.202148 -5763.552734 118.391449,4847.883789 -9509.708984 -120.779732,-8003.974609 2237.103516 -122.420616,-8451.657227 -7567.015625 24.829912,-4296.169922 3496.011719 73.759422,-6560.969727 -1480.859253 53.87875,14051.786133 9002.990234 -101.332314,
301.671997 , 3 , true , 14105.919922 2596.885498 66.604805,3904.280762 11857.164062 75.286263,899.305603 3063.679688 -71.676529,14069.204102 -11949.700195 10.861703,-10569.447266 -7285.678223 -135.686569,474.467224 12735.0625 28.314608,-12568.699219 -1820.288086 3.768634,10110.540039 14017.21875 124.489136,-13648.801758 3319.669189 -133.429657,-10027.50293 -6488.905762 134.798615,12005.413086 11554.822266 89.765739,4281.625977 -7338.109863 -46.409428,-11143.349609 -6501.651855 15.535005,-4584.913086 10468.857422 9.44293,-6728.453613 13312.421875 -78.706886,11828.110352 6981.64502 -123.53093,-5383.879883 -14896.581055 -163.881012,-2400.701904 8334.811523 -86.709229,-6961.932617 7694.968262 -39.587109,1056.666138 -14344.15918 -33.177567,-9266.194336 -7038.546875 125.330589,8567.458984 -5736.276367 118.391449,4832.020508 -9536.349609 -120.779732,-8020.594727 2210.932129 -122.420616,-8423.533203 -7553.998047 24.829912,-4287.496582 3525.778076 73.759422,-6542.699707 -1455.819336 53.87875,14045.701172 8972.595703 -101.332314,
302.171997 , 3 , true , 14118.241211 2625.334961 66.604805,3912.151855 11887.134766 75.286263,909.051758 3034.253906 -71.676529,14099.65918 -11943.857422 10.861703,-10591.637695 -7307.338867 -135.686569,501.758728 12749.775391 28.314608,-12537.759766 -1818.252197 3.768634,10092.981445 14042.769531 124.489136,-13670.114258 3297.15332 -133.429657,-10049.360352 -6466.912109 134.798615,12005.53418 11585.822266 89.765739,4302.999023 -7360.557617 -46.409428,-11113.469727 -6493.341797 15.535005,-4554.336914 10473.943359 9.44293,-6722.383789 13282.027344 -78.706886,11810.975586 6955.806641 -123.53093,-5413.653809 -14905.178711 -163.881012,-2398.92334 8303.87207 -86.709229,-6938.046875 7675.214844 -39.587109,1082.614258 -14361.112305 -33.177567,-9284.116211 -7013.253418 125.330589,8552.71582 -5709.0 118.391449,4816.157227 -9562.990234 -120.779732,-8037.214844 2184.760742 -122.420616,-8395.40918 -7540.980469 24.829912,-4278.823242 3555.544434 73.759422,-6524.429688 -1430.779419 53.87875,14039.616211 8942.201172 -101.332314,
