time,trial,gameplay?, 1 (x y rot), 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28,
173.335999 , 2 , true , -9196.875 9042.875 -5.487155,-109.565033 5104.012695 130.673065,-8344.892578 -5005.454102 -145.709457,12712.292969 3637.544189 60.222561,1662.420166 11992.476562 148.178329,9989.229492 3298.470459 146.13707,-11080.914062 7398.27832 -136.168564,1258.806763 -3051.579834 8.640592,-12294.782227 -9603.337891 -61.854393,-5205.728516 -10847.262695 36.672325,-3395.054199 -9621.615234 -88.457329,11939.006836 -10548.081055 -114.44017,4800.151855 3246.54834 -47.044266,14200.274414 4928.001465 131.456635,13456.105469 -6603.147461 -149.277817,13532.885742 13141.570312 -1.650207,-2386.523926 4803.789062 159.740097,4472.916992 -9685.725586 -74.170525,-8571.431641 11685.447266 70.017097,-3820.291016 -6818.181641 -43.667412,-4050.535889 2399.101074 -60.496212,8853.396484 14052.200195 34.184517,-14559.964844 -3118.03418 72.439316,6795.617188 -6787.42334 -103.834732,4689.624023 -14553.140625 -5.01169,-2562.960938 12266.905273 -142.633911,13996.317383 14123.691406 100.948814,11865.020508 410.210358 -116.836403,
173.835999 , 2 , true , -9166.026367 9039.908203 -5.487155,-129.769028 5127.52002 130.673065,-8370.503906 -5022.921875 -145.709457,12727.702148 3664.449707 60.222561,1636.078491 12008.824219 148.178329,9963.49707 3315.741455 146.13707,-11103.286133 7376.814453 -136.168564,1289.454834 -3046.925293 8.640592,-12280.160156 -9630.674805 -61.854393,-5180.858887 -10828.735352 36.672325,-3394.22168 -9652.615234 -88.457329,11926.170898 -10576.295898 -114.44017,4821.282715 3223.858398 -47.044266,14179.749023 4951.236328 131.456635,13429.464844 -6618.980469 -149.277817,13563.885742 13140.692383 -1.650207,-2415.609131 4814.520996 159.740097,4481.378418 -9715.544922 -74.170525,-8560.835938 11714.570312 70.017097,-3797.865967 -6839.584961 -43.667412,-4035.270508 2372.119873 -60.496212,8879.038086 14069.607422 34.184517,-14550.610352 -3088.479736 72.439316,6788.200195 -6817.530273 -103.834732,4720.50293 -14555.834961 -5.01169,-2587.595947 12248.105469 -142.633911,13990.444336 14154.116211 100.948814,11851.03418 382.54895 -116.836403,
174.335999 , 2 , true , -9135.177734 9036.941406 -5.487155,-149.973236 5151.027344 130.673065,-8396.115234 -5040.389648 -145.709457,12743.111328 3691.355225 60.222561,1609.736816 12025.171875 148.178329,9937.764648 3333.012451 146.13707,-11125.658203 7355.350586 -136.168564,1320.102905 -3042.270752 8.640592,-12265.538086 -9658.011719 -61.854393,-5155.989258 -10810.208008 36.672325,-3393.38916 -9683.615234 -88.457329,11913.334961 -10604.510742 -114.44017,4842.413574 3201.168457 -47.044266,14159.223633 4974.471191 131.456635,13402.824219 -6634.813477 -149.277817,13594.885742 13139.814453 -1.650207,-2444.694336 4825.25293 159.740097,4489.839844 -9745.364258 -74.170525,-8550.240234 11743.693359 70.017097,-3775.440918 -6860.988281 -43.667412,-4020.005127 2345.138672 -60.496212,8904.679688 14087.014648 34.184517,-14541.255859 -3058.925293 72.439316,6780.783203 -6847.637207 -103.834732,4751.381836 -14558.529297 -5.01169,-2612.230957 12229.305664 -142.633911,13984.571289 14184.541016 100.948814,11837.047852 354.887543 -116.836403,
174.835999 , 2 , true , -9104.329102 9033.974609 -5.487155,-170.177444 5174.534668 130.673065,-8421.726562 -5057.857422 -145.709457,12758.520508 3718.260742 60.222561,1583.395142 12041.519531 148.178329,9912.032227 3350.283447 146.13707,-11148.030273 7333.886719 -136.168564,1350.750977 -3037.616211 8.640592,-12250.916016 -9685.348633 -61.854393,-5131.119629 -10791.680664 36.672325,-3392.556641 -9714.615234 -88.457329,11900.499023 -10632.725586 -114.44017,4863.544434 3178.478516 -47.044266,14138.698242 4997.706055 131.456635,13376.183594 -6650.646484 -149.277817,13625.885742 13138.936523 -1.650207,-2473.779541 4835.984863 159.740097,4498.30127 -9775.183594 -74.170525,-8539.644531 11772.816406 70.017097,-3753.015869 -6882.391602 -43.667412,-4004.739746 2318.157471 -60.496212,8930.321289 14104.421875 34.184517,-14531.901367 -3029.37085 72.439316,6773.366211 -6877.744141 -103.834732,4782.260742 -14561.223633 -5.01169,-2636.865967 12210.505859 -142.633911,13978.698242 14214.96582 100.948814,11823.061523 327.226135 -116.836403,
175.335999 , 2 , true , -9073.480469 9031.007812 -5.487155,-190.381653 5198.041992 130.673065,-8447.337891 -5075.325195 -145.709457,12773.929688 3745.16626 60.222561,1557.053467 12057.867188 148.178329,9886.299805 3367.554443 146.13707,-11170.402344 7312.422852 -136.168564,1381.399048 -3032.96167 8.640592,-12236.293945 -9712.685547 -61.854393,-5106.25 -10773.15332 36.672325,-3391.724121 -9745.615234 -88.457329,11887.663086 -10660.94043 -114.44017,4884.675293 3155.788574 -47.044266,14118.172852 5020.940918 131.456635,13349.542969 -6666.479492 -149.277817,13656.885742 13138.058594 -1.650207,-2502.864746 4846.716797 159.740097,4506.762695 -9805.00293 -74.170525,-8529.048828 11801.939453 70.017097,-3730.59082 -6903.794922 -43.667412,-3989.474365 2291.17627 -60.496212,8955.962891 14121.829102 34.184517,-14522.546875 -2999.816406 72.439316,6765.949219 -6907.851074 -103.834732,4813.139648 -14563.917969 -5.01169,-2661.500977 12191.706055 -142.633911,13972.825195 14245.390625 100.948814,11809.075195 299.564728 -116.836403,
175.835999 , 2 , true , -9042.631836 9028.041016 -5.487155,-210.585861 5221.549316 130.673065,-8472.949219 -5092.792969 -145.709457,12789.338867 3772.071777 60.222561,1530.711792 12074.214844 148.178329,9860.567383 3384.825439 146.13707,-11192.774414 7290.958984 -136.168564,1412.047119 -3028.307129 8.640592,-12221.671875 -9740.022461 -61.854393,-5081.380371 -10754.625977 36.672325,-3390.891602 -9776.615234 -88.457329,11874.827148 -10689.155273 -114.44017,4905.806152 3133.098633 -47.044266,14097.647461 5044.175781 131.456635,13322.902344 -6682.3125 -149.277817,13687.885742 13137.180664 -1.650207,-2531.949951 4857.44873 159.740097,4515.224121 -9834.822266 -74.170525,-8518.453125 11831.0625 70.017097,-3708.165771 -6925.198242 -43.667412,-3974.208984 2264.195068 -60.496212,8981.604492 14139.236328 34.184517,-14513.192383 -2970.261963 72.439316,6758.532227 -6937.958008 -103.834732,4844.018555 -14566.612305 -5.01169,-2686.135986 12172.90625 -142.633911,13966.952148 14275.81543 100.948814,11795.088867 271.90332 -116.836403,
176.337006 , 2 , true , -9011.783203 9025.074219 -5.487155,-230.79007 5245.056641 130.673065,-8498.560547 -5110.260742 -145.709457,12804.748047 3798.977295 60.222561,1504.370117 12090.5625 148.178329,9834.834961 3402.096436 146.13707,-11215.146484 7269.495117 -136.168564,1442.69519 -3023.652588 8.640592,-12207.049805 -9767.359375 -61.854393,-5056.510742 -10736.098633 36.672325,-3390.059082 -9807.615234 -88.457329,11861.991211 -10717.370117 -114.44017,4926.937012 3110.408691 -47.044266,14077.12207 5067.410645 131.456635,13296.261719 -6698.145508 -149.277817,13718.885742 13136.302734 -1.650207,-2561.035156 4868.180664 159.740097,4523.685547 -9864.641602 -74.170525,-8507.857422 11860.185547 70.017097,-3685.740723 -6946.601562 -43.667412,-3958.943604 2237.213867 -60.496212,9007.246094 14156.643555 34.184517,-14503.837891 -2940.70752 72.439316,6751.115234 -6968.064941 -103.834732,4874.897461 -14569.306641 -5.01169,-2710.770996 12154.106445 -142.633911,13961.079102 14306.240234 100.948814,11781.102539 244.241913 -116.836403,
176.837006 , 2 , true , -8980.93457 9022.107422 -5.487155,-250.994278 5268.563965 130.673065,-8524.171875 -5127.728516 -145.709457,12820.157227 3825.882812 60.222561,1478.028442 12106.910156 148.178329,9809.102539 3419.367432 146.13707,-11237.518555 7248.03125 -136.168564,1473.343262 -3018.998047 8.640592,-12192.427734 -9794.696289 -61.854393,-5031.641113 -10717.571289 36.672325,-3389.226562 -9838.615234 -88.457329,11849.155273 -10745.584961 -114.44017,4948.067871 3087.71875 -47.044266,14056.59668 5090.645508 131.456635,13269.621094 -6713.978516 -149.277817,13749.885742 13135.424805 -1.650207,-2590.120361 4878.912598 159.740097,4532.146973 -9894.460938 -74.170525,-8497.261719 11889.308594 70.017097,-3663.315674 -6968.004883 -43.667412,-3943.678223 2210.232666 -60.496212,9032.887695 14174.050781 34.184517,-14494.483398 -2911.153076 72.439316,6743.698242 -6998.171875 -103.834732,4905.776367 -14572.000977 -5.01169,-2735.406006 12135.306641 -142.633911,13955.206055 14336.665039 100.948814,11767.116211 216.580505 -116.836403,
177.337006 , 2 , true , -8950.085938 9019.140625 -5.487155,-271.19812 5292.071289 130.673065,-8549.783203 -5145.196289 -145.709457,12835.566406 3852.78833 60.222561,1451.686768 12123.257812 148.178329,9783.370117 3436.638428 146.13707,-11259.890625 7226.567383 -136.168564,1503.991333 -3014.343506 8.640592,-12177.805664 -9822.033203 -61.854393,-5006.771484 -10699.043945 36.672325,-3388.394043 -9869.615234 -88.457329,11836.319336 -10773.799805 -114.44017,4969.19873 3065.028809 -47.044266,14036.071289 5113.880371 131.456635,13242.980469 -6729.811523 -149.277817,13780.885742 13134.546875 -1.650207,-2619.205566 4889.644531 159.740097,4540.608398 -9924.280273 -74.170525,-8486.666016 11918.431641 70.017097,-3640.890625 -6989.408203 -43.667412,-3928.412842 2183.251465 -60.496212,9058.529297 14191.458008 34.184517,-14485.128906 -2881.598633 72.439316,6736.28125 -7028.278809 -103.834732,4936.655273 -14574.695312 -5.01169,-2760.041016 12116.506836 -142.633911,13949.333008 14367.089844 100.948814,11753.129883 188.919098 -116.836403,
177.837006 , 2 , true , -8919.237305 9016.173828 -5.487155,-291.401855 5315.578613 130.673065,-8575.394531 -5162.664062 -145.709457,12850.975586 3879.693848 60.222561,1425.345093 12139.605469 148.178329,9757.637695 3453.909424 146.13707,-11282.262695 7205.103516 -136.168564,1534.639404 -3009.688965 8.640592,-12163.183594 -9849.370117 -61.854393,-4981.901855 -10680.516602 36.672325,-3387.561523 -9900.615234 -88.457329,11823.483398 -10802.014648 -114.44017,4990.32959 3042.338867 -47.044266,14015.545898 5137.115234 131.456635,13216.339844 -6745.644531 -149.277817,13811.885742 13133.668945 -1.650207,-2648.290771 4900.376465 159.740097,4549.069824 -9954.099609 -74.170525,-8476.070312 11947.554688 70.017097,-3618.465576 -7010.811523 -43.667412,-3913.147461 2156.270264 -60.496212,9084.170898 14208.865234 34.184517,-14475.774414 -2852.044189 72.439316,6728.864258 -7058.385742 -103.834732,4967.53418 -14577.389648 -5.01169,-2784.676025 12097.707031 -142.633911,13943.459961 14397.514648 100.948814,11739.143555 161.25769 -116.836403,
178.337006 , 2 , true , -8888.388672 9013.207031 -5.487155,-311.605591 5339.085938 130.673065,-8601.005859 -5180.131836 -145.709457,12866.384766 3906.599365 60.222561,1399.003418 12155.953125 148.178329,9731.905273 3471.18042 146.13707,-11304.634766 7183.639648 -136.168564,1565.287476 -3005.034424 8.640592,-12148.561523 -9876.707031 -61.854393,-4957.032227 -10661.989258 36.672325,-3386.729004 -9931.615234 -88.457329,11810.647461 -10830.229492 -114.44017,5011.460449 3019.648926 -47.044266,13995.020508 5160.350098 131.456635,13189.699219 -6761.477539 -149.277817,13842.885742 13132.791016 -1.650207,-2677.375977 4911.108398 159.740097,4557.53125 -9983.918945 -74.170525,-8465.474609 11976.677734 70.017097,-3596.040527 -7032.214844 -43.667412,-3897.88208 2129.289062 -60.496212,9109.8125 14226.272461 34.184517,-14466.419922 -2822.489746 72.439316,6721.447266 -7088.492676 -103.834732,4998.413086 -14580.083984 -5.01169,-2809.311035 12078.907227 -142.633911,13937.586914 14427.939453 100.948814,11725.157227 133.596283 -116.836403,
178.837006 , 2 , true , -8857.540039 9010.240234 -5.487155,-331.809326 5362.593262 130.673065,-8626.617188 -5197.599609 -145.709457,12881.793945 3933.504883 60.222561,1372.661743 12172.300781 148.178329,9706.172852 3488.451416 146.13707,-11327.006836 7162.175781 -136.168564,1595.935547 -3000.379883 8.640592,-12133.939453 -9904.043945 -61.854393,-4932.162598 -10643.461914 36.672325,-3385.896484 -9962.615234 -88.457329,11797.811523 -10858.444336 -114.44017,5032.591309 2996.958984 -47.044266,13974.495117 5183.584961 131.456635,13163.058594 -6777.310547 -149.277817,13873.885742 13131.913086 -1.650207,-2706.461182 4921.840332 159.740097,4565.992676 -10013.738281 -74.170525,-8454.878906 12005.800781 70.017097,-3573.615479 -7053.618164 -43.667412,-3882.616699 2102.307861 -60.496212,9135.454102 14243.679688 34.184517,-14457.06543 -2792.935303 72.439316,6714.030273 -7118.599609 -103.834732,5029.291992 -14582.77832 -5.01169,-2833.946045 12060.107422 -142.633911,13931.713867 14458.364258 100.948814,11711.170898 105.935066 -116.836403,
179.337006 , 2 , true , -8826.691406 9007.273438 -5.487155,-352.013062 5386.100586 130.673065,-8652.228516 -5215.067383 -145.709457,12897.203125 3960.4104 60.222561,1346.320068 12188.648438 148.178329,9680.44043 3505.722412 146.13707,-11349.378906 7140.711914 -136.168564,1626.583618 -2995.725342 8.640592,-12119.317383 -9931.380859 -61.854393,-4907.292969 -10624.93457 36.672325,-3385.063965 -9993.615234 -88.457329,11784.975586 -10886.65918 -114.44017,5053.722168 2974.269043 -47.044266,13953.969727 5206.819824 131.456635,13136.417969 -6793.143555 -149.277817,13904.885742 13131.035156 -1.650207,-2735.546387 4932.572266 159.740097,4574.454102 -10043.557617 -74.170525,-8444.283203 12034.923828 70.017097,-3551.19043 -7075.021484 -43.667412,-3867.351318 2075.32666 -60.496212,9161.095703 14261.086914 34.184517,-14447.710938 -2763.380859 72.439316,6706.613281 -7148.706543 -103.834732,5060.170898 -14585.472656 -5.01169,-2858.581055 12041.307617 -142.633911,13925.84082 14488.789062 100.948814,11697.18457 78.273895 -116.836403,
179.837006 , 2 , true , -8795.842773 9004.306641 -5.487155,-372.216797 5409.60791 130.673065,-8677.839844 -5232.535156 -145.709457,12912.612305 3987.315918 60.222561,1319.978394 12204.996094 148.178329,9654.708008 3522.993408 146.13707,-11371.750977 7119.248047 -136.168564,1657.231689 -2991.070801 8.640592,-12104.695312 -9958.717773 -61.854393,-4882.42334 -10606.407227 36.672325,-3384.231445 -10024.615234 -88.457329,11772.139648 -10914.874023 -114.44017,5074.853027 2951.579102 -47.044266,13933.444336 5230.054688 131.456635,13109.777344 -6808.976562 -149.277817,13935.885742 13130.157227 -1.650207,-2764.631592 4943.304199 159.740097,4582.915527 -10073.376953 -74.170525,-8433.6875 12064.046875 70.017097,-3528.765381 -7096.424805 -43.667412,-3852.085938 2048.345459 -60.496212,9186.737305 14278.494141 34.184517,-14438.356445 -2733.826416 72.439316,6699.196289 -7178.813477 -103.834732,5091.049805 -14588.166992 -5.01169,-2883.216064 12022.507812 -142.633911,13919.967773 14519.213867 100.948814,11683.198242 50.612663 -116.836403,
180.337006 , 2 , true , -8764.994141 9001.339844 -5.487155,-392.420532 5433.115234 130.673065,-8703.451172 -5250.00293 -145.709457,12928.021484 4014.221436 60.222561,1293.636719 12221.34375 148.178329,9628.975586 3540.264404 146.13707,-11394.123047 7097.78418 -136.168564,1687.879761 -2986.41626 8.640592,-12090.073242 -9986.054688 -61.854393,-4857.553711 -10587.879883 36.672325,-3383.398926 -10055.615234 -88.457329,11759.303711 -10943.088867 -114.44017,5095.983887 2928.88916 -47.044266,13912.918945 5253.289551 131.456635,13083.136719 -6824.80957 -149.277817,13966.885742 13129.279297 -1.650207,-2793.716797 4954.036133 159.740097,4591.376953 -10103.196289 -74.170525,-8423.091797 12093.169922 70.017097,-3506.340332 -7117.828125 -43.667412,-3836.820557 2021.364258 -60.496212,9212.378906 14295.901367 34.184517,-14429.001953 -2704.271973 72.439316,6691.779297 -7208.92041 -103.834732,5121.928711 -14590.861328 -5.01169,-2907.851074 12003.708008 -142.633911,13914.094727 14549.638672 100.948814,11669.211914 22.951374 -116.836403,
180.837006 , 2 , true , -8734.145508 8998.373047 -5.487155,-412.624268 5456.622559 130.673065,-8729.0625 -5267.470703 -145.709457,12943.430664 4041.126953 60.222561,1267.295044 12237.691406 148.178329,9603.243164 3557.5354 146.13707,-11416.495117 7076.320312 -136.168564,1718.527832 -2981.761719 8.640592,-12075.451172 -10013.391602 -61.854393,-4832.684082 -10569.352539 36.672325,-3382.566406 -10086.615234 -88.457329,11746.467773 -10971.303711 -114.44017,5117.114746 2906.199219 -47.044266,13892.393555 5276.524414 131.456635,13056.496094 -6840.642578 -149.277817,13997.885742 13128.401367 -1.650207,-2822.802002 4964.768066 159.740097,4599.838379 -10133.015625 -74.170525,-8412.496094 12122.292969 70.017097,-3483.915283 -7139.231445 -43.667412,-3821.555176 1994.383057 -60.496212,9238.020508 14313.308594 34.184517,-14419.647461 -2674.717529 72.439316,6684.362305 -7239.027344 -103.834732,5152.807617 -14593.555664 -5.01169,-2932.486084 11984.908203 -142.633911,13908.22168 14580.063477 100.948814,11655.225586 -4.709895 -116.836403,
181.337006 , 2 , true , -8703.296875 8995.40625 -5.487155,-432.828003 5480.129883 130.673065,-8754.673828 -5284.938477 -145.709457,12958.839844 4068.032471 60.222561,1240.953369 12254.039062 148.178329,9577.510742 3574.806396 146.13707,-11438.867188 7054.856445 -136.168564,1749.175903 -2977.107178 8.640592,-12060.829102 -10040.728516 -61.854393,-4807.814453 -10550.825195 36.672325,-3381.733887 -10117.615234 -88.457329,11733.631836 -10999.518555 -114.44017,5138.245605 2883.509277 -47.044266,13871.868164 5299.759277 131.456635,13029.855469 -6856.475586 -149.277817,14028.885742 13127.523438 -1.650207,-2851.887207 4975.5 159.740097,4608.299805 -10162.834961 -74.170525,-8401.900391 12151.416016 70.017097,-3461.490234 -7160.634766 -43.667412,-3806.289795 1967.401855 -60.496212,9263.662109 14330.71582 34.184517,-14410.292969 -2645.163086 72.439316,6676.945312 -7269.134277 -103.834732,5183.686523 -14596.25 -5.01169,-2957.121094 11966.108398 -142.633911,13902.348633 14610.488281 100.948814,11641.239258 -32.37117 -116.836403,
181.837006 , 2 , true , -8672.448242 8992.439453 -5.487155,-453.031738 5503.637207 130.673065,-8780.285156 -5302.40625 -145.709457,12974.249023 4094.937988 60.222561,1214.611694 12270.386719 148.178329,9551.77832 3592.077393 146.13707,-11461.239258 7033.392578 -136.168564,1779.823975 -2972.452637 8.640592,-12046.207031 -10068.06543 -61.854393,-4782.944824 -10532.297852 36.672325,-3380.901367 -10148.615234 -88.457329,11720.795898 -11027.733398 -114.44017,5159.376465 2860.819336 -47.044266,13851.342773 5322.994141 131.456635,13003.214844 -6872.308594 -149.277817,14059.885742 13126.645508 -1.650207,-2880.972412 4986.231934 159.740097,4616.76123 -10192.654297 -74.170525,-8391.304688 12180.539062 70.017097,-3439.065186 -7182.038086 -43.667412,-3791.024414 1940.420654 -60.496212,9289.303711 14348.123047 34.184517,-14400.938477 -2615.608643 72.439316,6669.52832 -7299.241211 -103.834732,5214.56543 -14598.944336 -5.01169,-2981.756104 11947.308594 -142.633911,13896.475586 14640.913086 100.948814,11627.25293 -60.032459 -116.836403,
